weight,capacity,cooling_efficiency,safety_score,manufacturing_cost,charging_efficiency
0.23611591714791283,0.37274867283425034,0.04997913610196947,0.2900886226120468,0.0994810041875685,0.2186546639780964
0.4174173611445752,0.5486627243990896,0.03250821789183106,0.5627433913168726,0.14090560753054543,0.1715046785731409
0.863077915066079,0.8637873776947048,0.45814910338296044,0.3467583643106561,0.5883482595662733,0.39852170543550747
0.732737383644148,0.5885973067566475,0.5507640098542446,0.35581963757986235,0.5620842312095558,0.510909516197581
0.464183724877515,0.6552877414266162,0.5372578743911502,0.45063059390775995,0.403218526209834,0.6315349654340823
0.41092511998201636,0.3801586916774963,0.5216401661179686,0.7690299990592254,0.3847768545091813,0.4827297996601305
0.1776849452263342,0.2839206966323664,0.44914917576939606,0.26554631449473687,0.25518012947347596,0.5441540743824635
0.3751381747770538,0.5048862646369985,0.08477544788690455,0.38589904615233683,0.11549529924771032,0.38853128862246855
0.6582502897314766,0.5598029871490854,0.47276618391833614,0.19185290828881874,0.5191154959321823,0.4503427217149194
0.5533464553994154,0.6256367409608229,0.10626062771620437,0.5419602197543936,0.10306884681770578,0.3327878255186185
0.3760987197688216,0.3966138811113905,0.10377785636684261,0.2952390873494405,0.12405215554723445,0.2758858282814418
0.2399258517364647,0.2736000818773574,0.4670908964741999,0.7681371737981045,0.320909428213002,0.7153319569420118
0.4154068234662482,0.26005783424055195,0.520292789524716,0.7373156753309585,0.3584721162938608,0.6525580867480572
0.5654373159514463,0.5541412710875225,0.12181141067240686,0.14490208919107683,0.29135639966192634,0.29238263968441736
0.1654858326738754,0.23120398497850309,0.4778454229582818,0.36424277579237396,0.2935870120333782,0.5099916314151258
0.479877100120738,0.5048619086048158,0.5185233583415219,0.7684654514456423,0.36800607964915644,0.4880567361702024
0.36996735713318435,0.3519985123516467,0.5508107871288941,0.743592239546237,0.3572762773610021,0.5045428255915638
0.3745390506828397,0.32988926798788587,0.9565175972003397,0.46155692182274066,0.7029974859918074,0.6359123808973979
0.5568540957820429,0.5641812037827123,0.13211635896352425,0.5205460869532704,0.11386134905405065,0.4211182562066549
0.6165489510898667,0.5016019251446554,0.9184505372146101,0.7855496447537323,0.6867835236851318,0.7355908226706691
0.7616647004645098,0.8922757136034946,0.49708715659383573,0.3521675159300799,0.5533365329211796,0.680239597602899
0.29790306820497925,0.3523356832035954,0.9408328174059442,0.5773377775323153,0.5557618750413088,0.7951545346032511
0.7284740966927821,0.781957021560625,0.46439788816236793,0.4196221301220554,0.5659333937091583,0.2908402475946752
0.2819785895424636,0.21992710914434443,0.9362707704176696,0.5486380342786777,0.6655382657368266,0.5945981685257671
0.5470933282949991,0.5648024139510445,0.49521820994863974,0.2831884431977906,0.478081580166664,0.32279984305389275
0.48982023012424813,0.2829147523147346,0.9589933151479053,0.5292425864655449,0.7215375386613029,0.6681054805866471
0.5718206996576924,0.6979642777788835,0.9234486856710531,0.29695989299453274,0.8716021280070655,0.5837772849138667
0.843102715252475,0.7611454707488944,0.8976161023097236,0.44141512084302326,0.9563658774764277,0.7296004169216888
0.30068651399844715,0.45684516049661467,0.10348514211969978,0.1156817922379838,0.18074761639059048,0.28487506972745846
0.42799748847084945,0.5119002030029627,0.9209840909428604,0.816698264713679,0.7092378406248055,0.7669237350686493
0.38809868040813195,0.2922032274383417,0.1315833134480769,0.12117233832255958,0.2858982695612498,0.32560826073263316
0.40883870110076465,0.45699938434553533,0.4908579372697627,0.28040402910403284,0.42559884549994886,0.4915958902461277
0.5035694433166685,0.5124608421554433,0.903904300769726,0.8535567813292658,0.6628319061130764,0.8809176055273698
0.7085910265141303,0.6130760237993284,0.541837506577902,0.6357827832451367,0.4641735782575084,0.5651506098655106
0.20509851708153018,0.2870705946018236,0.4528609475089749,0.7124853287258585,0.2999367443048832,0.4988222035044938
0.49570116239941775,0.45478091661225545,0.9288694552512697,0.48742760202214175,0.708648414148561,0.6992619427907938
0.6183364093036194,0.5778687066117585,0.13331934768136522,0.6558650790805832,0.13592907296593054,0.21373233203045583
0.8976786724394881,0.6350767628481098,0.9470120502915962,0.7509474503993964,0.7835722172268761,0.792912038105106
0.503757108863212,0.5133656776429464,0.4783639624407384,0.21058477346241533,0.49827159057439474,0.6301614723586129
0.381554020881621,0.40490689739473174,0.5067675935094684,0.6752577594478198,0.32343177682592383,0.6950026971172196
0.5938307506335613,0.4612940883551552,0.9083627873258997,0.45844895183460777,0.7486114132113131,0.7680632481039522
0.25691162430983383,0.37628901492057687,0.1418865447362394,0.5618816876365936,0.0998836508267279,0.2676594579850824
0.5637074972506496,0.5787289139095082,0.12969304159559225,0.2394411977528893,0.2620710995407017,0.3617502328951021
0.2730157820328126,0.2751529802338459,0.45773556592173203,0.7024940383680095,0.2826664484941449,0.503101098356868
0.20248035991869057,0.13027366113663524,0.5180022610478353,0.7584071630756276,0.2765289306848536,0.624169691662642
0.6714371624367493,0.2559214873637716,0.19171240603552048,0.5798571517560583,0.1865727441234559,0.41486871017435956
0.6663693140138742,0.4642775088376181,0.9243760030122614,0.8285848023864743,0.7340299168205898,0.7192784349670909
0.8391122537109559,0.5913569793129174,0.5710399324615822,0.3288479331597042,0.5575230767389542,0.6405251947395185
0.5273292961934177,0.7634076296325433,0.15386684524826982,0.2633848812461792,0.23271899095303744,0.3917758342793829
0.38507369795956065,0.4932041911889635,0.5601865265092446,0.24589371284030326,0.4529976914829238,0.5732345745024388
0.6649833863987503,0.48104935696218004,0.912493191794773,0.5561680467914084,0.7566007380176669,0.7865413013594158
0.24506444277847045,0.25749643651062987,0.13334417458345305,0.5290396623134614,0.0,0.3591499298677081
0.48346412094793395,0.4953863775040023,0.516603428908429,0.21920956604313413,0.5314616846686365,0.5693409153683291
0.46466975440315017,0.6368445549155876,0.9004592262589735,0.4124295808082985,0.7316094464442467,0.8668512918740778
0.15232390797533057,0.30734314968825194,0.5357661392760094,0.39192095168058116,0.33291465526675923,0.6051846747675267
0.5741580053868672,0.4871500974591085,0.8797740749652094,0.8080167714223073,0.700854149542797,0.698194374103394
0.33879941797077656,0.29624118533018107,0.9745244398730033,0.5249525654906937,0.6353445950825166,0.641779668103243
0.434877489597563,0.6554556867055352,0.07625662441267722,0.633160999918095,0.1200873708931714,0.257518970279615
0.5711532499214632,0.3697309745523847,0.9322363714663369,0.4241315859846765,0.8225115095730118,0.74979181452301
0.29034565561711,0.1804635702705225,0.5608271304944017,0.7285195025625223,0.2708982010222317,0.4744495518463063
0.8928932214883469,0.6738262955182068,0.8933338994745756,0.8129265550781556,0.7468276598306655,0.7641757647433249
0.45263454532895026,0.7179315915413382,0.8564652944124849,0.510121374068893,0.7715366143697183,0.8347453569499335
0.612729380947181,0.8569220043226675,0.15829523365054105,0.2256241446439522,0.3489245853209785,0.46552097963945105
0.4547124347617784,0.41810385243630016,0.908296911059719,0.4227009786401028,0.7793100583504945,0.6915895313040465
0.6126942887107666,0.7152746546634338,0.9323122837899851,0.8468970397943681,0.7192530641468582,0.6157385441301888
0.6847303749238839,0.661105944299895,0.5022327963751184,0.7407206772860141,0.47488115520668417,0.7010381490678652
0.8262330844322282,0.9726945057906077,0.18099054728660458,0.2418597903290679,0.3151130069923711,0.1535521657605745
0.3444194328357312,0.30032628525518146,0.029440444537598087,0.6259937227246343,0.042536914313468,0.22902774374278856
0.629249252803756,0.622721518138462,0.1276085759241623,0.6444275869769179,0.22478546276129385,0.5049546724577181
0.9391613598635102,0.6141363982003063,0.9531191264342678,0.7449082569899778,0.8083096131853068,0.798939580334594
0.26920599359457054,0.4280531223366018,0.11694442398580218,0.25348623558964856,0.08565896450086846,0.36591145365040756
0.46265961067596145,0.39646450510002784,0.9121935525163076,0.4645692846435716,0.8058324000935296,0.7783889432362727
0.5683008953525881,0.6577818185239543,0.8831992744969894,0.35363919337620353,0.7997303129047282,0.7622585434048075
0.8539007190350727,0.6419201598972605,0.5073571263006896,0.729266282664803,0.44695413028807873,0.4587427444240406
0.6294424566255923,0.5098669367969255,0.44071387616170576,0.2720567846172869,0.6117895801906509,0.500736920207113
0.22570015044990457,0.35387192734569506,0.4782545943793973,0.4132473164520075,0.37215262332798704,0.4909903014922503
0.4571696139311797,0.48486391495078546,0.47556437379405425,0.39550516930365087,0.3712070132717173,0.3885548200732529
0.21227352607680555,0.2860389895634844,0.5328889999075787,0.316900809510852,0.3867278472008166,0.43365422939338805
0.2975185922638708,0.255828556706604,0.877790863289339,0.33102482059672944,0.7175390655650405,0.6047992565810278
0.6542881942103287,0.7037533481715681,0.8789285605933848,0.7631861440406863,0.6824434612925464,0.7530661577021465
0.38859505440631215,0.3003083795535293,0.09791617064876201,0.23897907841524046,0.19072115206809404,0.36320669428555563
0.9574817797840974,0.7485555592077932,0.8708107371832241,0.9464111343179925,0.8169850964787368,0.8830743547936164
0.3880147963107765,0.29027423719542045,0.9108809448939235,0.818384541287387,0.6230344562107502,0.7507335139471625
0.4737398020454444,0.56766562184782,0.5214116048359009,0.4974147444231589,0.46771970703348476,0.5136902143657593
0.38496739991696677,0.5389514618167945,0.9327730650711306,0.46780382609336435,0.7391610386924098,0.7016553803693686
0.39468841609179256,0.36238699793083373,0.5322442841582247,0.3608114783115939,0.43655026368679717,0.6068223897037175
0.16615883217506283,0.1948419290135771,0.13456134656074692,0.3601471666665409,0.06771731768530975,0.35677367725951026
0.4381340496135714,0.4514051610953076,0.09984375415715213,0.19882789840638893,0.2958864462585903,0.3738747381322951
0.2590956400005061,0.24828141819312372,0.8848100121901872,0.6123928495732348,0.7069073474573542,0.7380777137861898
0.37694983381878594,0.4290263073891042,0.07849317783601178,0.17842720836550052,0.23254684053578062,0.28815095751040465
0.579957268696624,0.4602208737507085,0.8652747114062707,0.45316549444326304,0.809781675150351,0.7305922927324029
0.22471923489586124,0.2816963012020274,0.12044570458984777,0.16353310218806738,0.15159628412962237,0.2381347382872998
0.4792550004464272,0.47980779742581975,0.47821582191098144,0.7701976779957936,0.35293515324856484,0.48222508393356334
0.5677258782409605,0.7049817857421452,0.5643571683689471,0.26346539865504526,0.5843884603954761,0.43477137744449834
0.06255061352083059,0.32461237060700215,0.5050659459420647,0.2541209057213144,0.3544545334649499,0.7070939289479066
0.6127629130481348,0.848929452401351,0.5656591271385754,0.4225477776574935,0.4476681284788766,0.5503982377046945
0.3318154576883886,0.3814257441635792,0.9228013931025338,0.3591139853273634,0.7678015316237969,0.7033643122597164
0.3092121882966394,0.46960014880514095,0.0821933868029679,0.5934892491086868,0.055786905412620616,0.2993793321425984
0.2099965195239047,0.23062790342506956,0.8978452640276315,0.8225747686835113,0.6093964713286478,0.8106696897105943
0.4695407724919584,0.6296635446758873,0.44065104504559593,0.36331460312913677,0.4808770139925438,0.6423449698576369
0.203680382773744,0.22808962603968144,0.907786224553564,0.8783405270602028,0.5406482122644005,0.7867561541411847
0.36787403569402716,0.6819294552679578,0.08579490176557636,0.18921466331253667,0.2914053608574767,0.432956938476063
0.6472324288965406,0.5676658979767155,0.8564463671678564,0.7972116979052911,0.7720805712696437,0.694311786978755
0.4347150937266671,0.4252705107051242,0.17273063003284966,0.2706257746326065,0.14272358318129785,0.2837634891679177
0.4783383752931756,0.6788579771712547,0.9408672640764499,0.3766377259346112,0.8165053753935326,0.6975629268135393
0.3488311589427036,0.4296677712244246,0.1522909801895156,0.23270712285724582,0.1870932948349649,0.3145410282088865
0.3809454985382241,0.571587223025308,0.14359204511727092,0.046689362617659325,0.15130677135554663,0.46286876746631433
0.6884422711030325,0.6143768628957827,0.45791928985663655,0.6677031966657899,0.4202206299739579,0.570824555451094
0.40032815495515406,0.30001724533321716,0.09702803244602926,0.23359599273731946,0.2368638406509141,0.45682877203763805
0.725621117324405,0.7022291392729272,0.49317471236769683,0.40011572120873107,0.5738124562234012,0.4810957416694257
0.449334315238326,0.4100407551705291,0.4392223489911826,0.29832882555729967,0.5310761024535533,0.49017683432558545
0.2563004217437982,0.3304017660228224,0.48461084189243686,0.3443597141366018,0.2960556910873773,0.547195587608607
0.23198502974199017,0.23679476790281914,0.8787859291104652,0.4158383921852601,0.7004937693522328,0.7118145549326584
0.4256786387902294,0.42088897584774676,0.9052494619337756,0.33499316399363954,0.7528297529613761,0.7313162695866482
0.6491882852827526,0.6307714653117918,1.0,0.38551315108946727,0.8464280028515293,0.7633173124210404
0.4729139343144837,0.42894092553434504,0.8994655244526304,0.356504986768974,0.7434957750204795,0.660402901318109
0.23022034794500107,0.2915926485497028,0.11777819681147439,0.620889107646149,0.05332761996040852,0.3753618105112335
0.3421611291793298,0.3398622695885408,0.10294481959410912,0.15703965673946108,0.09899688625782,0.42032598775165964
0.1773693171461623,0.2636371214475196,0.9293354399766298,0.5080279449876881,0.6348519475041324,0.8189553572283996
0.8428031120486322,0.679850580635423,0.07051170647470945,0.5375098189278043,0.19590881578711078,0.2658346110497245
0.4607178885673043,0.5944987810626197,0.1874524200608228,0.25154261271552003,0.2527117343182794,0.33149732346127037
0.8289794314978532,0.6907116967078182,0.501653808613474,0.8083213332638096,0.41101924180341387,0.6336908004571566
0.3843183755846627,0.46984149501790334,0.4909820920662067,0.24107065839479713,0.455794605091253,0.4700712785587675
0.49618615575975195,0.538954575141086,0.5447373255960667,0.7262655787049378,0.4079129438171446,0.4439470904903775
0.6308170822347478,0.6481700620755347,0.4714628238050048,0.6902701467765516,0.36448752923972516,0.6266425452688105
0.5975882494355131,0.7163600165032091,0.1411169475745715,0.29894449352392993,0.2084469493971352,0.3794713119310691
0.3175931431364292,0.06258049021593633,0.9556162846966347,0.5656120407082427,0.688395778249223,0.6601863009466271
0.18974105971507776,0.3415360129974504,0.10329397368007187,0.12841907678918507,0.10486112298935299,0.2372912128786897
0.42052241718795114,0.44362934357300954,0.1936265160563071,0.6186760611433472,0.17776155886197675,0.37670997055720123
0.6730767942338506,0.7537431684399153,0.13816545058496688,0.7431206605444046,0.12692914772335473,0.29957424527226495
0.3917011767860387,0.34799683471582366,0.5323995844785717,0.7316238606540034,0.38110802655222975,0.419691384037185
0.31197653494121563,0.36672650612960767,0.5603228964132696,0.3696373086455801,0.43721694891240676,0.436468652250519
0.47649930975081994,0.636950639236924,0.5707520259438252,0.3007818395015509,0.5130367799456765,0.5570367239121734
0.5519298381454899,0.5200691891841105,0.9105981061617645,0.33646958334479227,0.8598093126352322,0.7548269267979837
0.6462759106830873,0.8488828539665171,0.14417455911243554,0.16670167023094418,0.38653080190260514,0.4197067488881778
0.05691261180987595,0.2136768393995174,0.9552686637751098,0.37304408783817355,0.6351131697363844,0.5685542297742447
0.3669551904583004,0.22826549627633974,0.460796704009402,0.3568988583213355,0.3489245950748462,0.6537922311039175
0.4735432713286905,0.5799905865911454,0.8321898791342497,0.8143010217235015,0.7159713456973094,0.7512057687102103
0.3106704849966727,0.306168103777003,0.11053058219609296,0.5661150832304599,0.07083425000500615,0.27658025011107945
0.4007231929457035,0.4739691917535257,0.04375376104524281,0.5110826013975347,0.10805876891910482,0.17749061515617193
0.32038050890359243,0.2710104121424922,0.494179100572663,0.8617868137252892,0.32477793493935597,0.5431863475052658
0.8775913834080991,0.5179043499810965,0.5189208503214441,0.746235410388682,0.47921838700874864,0.36705318147036614
0.4676081415503255,0.32077141663374753,0.8894351463936927,0.8335723773950151,0.6269735860406269,0.8331694433624719
0.18993376268099998,0.23248429197139317,0.5009673584928664,0.7025832730853975,0.31124616758863494,0.4278478255777558
0.24034295092554514,0.22414464943941048,0.467102328610293,0.7702187189088244,0.2905700557906332,0.3816303063436295
0.5531353348907206,0.30698207234924046,0.1438295630982827,0.39772513749372085,0.26687460216372233,0.17834102851126543
0.31593581325289516,0.3455230691125442,0.4646691035726901,0.7387703407328327,0.30375859712017134,0.42762745906589705
0.34012706552464267,0.3747344527760752,0.4237416564801272,0.40049886767086784,0.40488861918672514,0.6115310166135397
0.3508264549714796,0.500706400729291,0.1046328668303505,0.2394733948444665,0.172772812946878,0.41441063617995555
0.6129195143861182,0.5856802855019634,0.1488252670753228,0.5841786250546767,0.17778868268831982,0.2553461878927479
0.3515214891698569,0.47266428644999525,0.9034316102825997,0.4195967463470124,0.7148989099643157,0.7083699016044052
0.5928221666555941,0.8314254918013008,0.46067913393196824,0.33239447294425783,0.5876505080865454,0.5623464700882312
0.3331282285819446,0.24016356017840562,0.11681101986653031,0.1264431147126296,0.20701251479976746,0.27096512085286806
0.37753893101387864,0.4500432363903715,0.9175463300055895,0.38852008733177534,0.7082515900933996,0.7869686165326004
0.23169533488126856,0.28345624012715737,0.9038444881572862,0.36667879335444253,0.6454769937953448,0.7482081177618354
0.21441863356783036,0.45793543215173316,0.49612463192457357,0.31853200649785307,0.37202386200320126,0.5479976322314832
0.32139694483647957,0.35182649761997403,0.5256800930850586,0.3142488117253036,0.46650602012840425,0.3782974365614056
0.5616972135283987,0.34215663559004394,0.8318384805860453,0.9003451872790994,0.7293817514020925,0.7655179106514849
